aluguel_id,cliente_id,hospedagem_id,data_inicio,data_fim,preco_total
7478,7478,42,2023-06-27,2023-06-28,144.0
7479,7479,46,2022-08-02,2022-08-07,4655.0
748,748,5,2022-06-22,2022-06-29,3038.0
7480,7480,49,2023-12-10,2023-12-14,968.0
7481,7481,49,2023-06-27,2023-06-29,1018.0
7482,7482,49,2023-07-14,2023-07-19,2350.0
7483,7483,42,2023-09-27,2023-10-03,5466.0
7484,7484,55,2023-04-09,2023-04-14,1250.0
7485,7485,45,2022-06-02,2022-06-06,1180.0
7486,7486,55,2022-07-24,2022-07-27,1932.0
7487,7487,39,2024-03-01,2024-03-05,776.0
7488,7488,33,2022-08-22,2022-08-27,3980.0
7489,7489,50,2022-05-07,2022-05-14,3353.0
749,749,6,2024-02-02,2024-02-03,171.0
7490,7490,27,2023-11-26,2023-11-27,236.0
7491,7491,55,2022-04-17,2022-04-21,3584.0
7492,7492,54,2023-03-02,2023-03-05,2784.0
7493,7493,57,2023-02-02,2023-02-09,2478.0
7494,7494,42,2023-04-10,2023-04-14,1420.0
7495,7495,50,2023-10-21,2023-10-28,3423.0
7496,7496,50,2024-01-19,2024-01-26,4613.0
7497,7497,30,2023-08-09,2023-08-10,369.0
7498,7498,53,2023-04-07,2023-04-11,2940.0
7499,7499,56,2023-08-04,2023-08-11,6573.0
75,75,3,2023-12-25,2023-12-31,5304.0
750,750,6,2023-09-22,2023-09-29,5159.0
7500,7500,53,2022-03-25,2022-04-01,1554.0
7501,7501,45,2022-10-07,2022-10-09,1850.0
7502,7502,52,2022-05-28,2022-05-31,819.0
7503,7503,14,2022-08-14,2022-08-15,253.0
7504,7504,51,2023-12-29,2024-01-04,774.0
7505,7505,48,2022-06-28,2022-07-01,2916.0
7506,7506,41,2023-04-02,2023-04-03,755.0
7507,7507,57,2022-12-15,2022-12-18,918.0
7508,7508,51,2023-10-04,2023-10-10,2832.0
7509,7509,50,2022-09-07,2022-09-14,3983.0
751,751,5,2022-04-05,2022-04-11,3630.0
7510,7510,46,2023-05-31,2023-06-02,274.0
7511,7511,53,2022-12-18,2022-12-21,2334.0
7512,7512,44,2023-02-25,2023-03-02,1390.0
7513,7513,53,2023-07-25,2023-07-26,443.0
7514,7514,36,2024-02-15,2024-02-18,2445.0
7515,7515,51,2023-10-27,2023-11-03,5950.0
7516,7516,54,2022-07-19,2022-07-24,3815.0
7517,7517,8,2023-12-27,2023-12-28,443.0
7518,7518,58,2022-06-17,2022-06-24,4872.0
7519,7519,48,2023-07-23,2023-07-25,1744.0
752,752,1,2023-08-09,2023-08-11,1680.0
7520,7520,52,2022-08-07,2022-08-11,2720.0
7521,7521,49,2022-04-04,2022-04-08,2112.0
7522,7522,35,2022-03-09,2022-03-16,1652.0
7523,7523,39,2022-07-07,2022-07-12,540.0
7524,7524,47,2023-11-05,2023-11-12,2219.0
7525,7525,56,2023-05-17,2023-05-22,735.0
7526,7526,31,2024-02-17,2024-02-23,630.0
7527,7527,48,2023-09-09,2023-09-11,434.0
7528,7528,47,2023-10-11,2023-10-13,974.0
7529,7529,38,2022-10-01,2022-10-03,234.0
753,753,3,2023-02-10,2023-02-12,256.0
7530,7530,50,2022-04-08,2022-04-15,1505.0
7531,7531,57,2024-01-10,2024-01-16,5922.0
7532,7532,57,2023-05-15,2023-05-21,3642.0
7533,7533,47,2024-02-06,2024-02-11,3385.0
7534,7534,52,2022-10-27,2022-10-30,1734.0
7535,7535,48,2022-08-07,2022-08-09,1724.0
7536,7536,51,2022-08-11,2022-08-16,2795.0
7537,7537,44,2023-12-20,2023-12-22,930.0
7538,7538,50,2023-09-18,2023-09-22,3248.0
7539,7539,49,2023-09-21,2023-09-26,4990.0
754,754,1,2022-11-15,2022-11-20,4550.0
7540,7540,59,2022-06-15,2022-06-18,2088.0
7541,7541,52,2022-05-27,2022-06-01,3535.0
7542,7542,44,2022-10-19,2022-10-20,760.0
7543,7543,22,2022-08-26,2022-09-02,1344.0
7544,7544,56,2023-10-14,2023-10-21,6713.0
7545,7545,57,2023-10-19,2023-10-21,480.0
7546,7546,45,2023-11-30,2023-12-02,310.0
7547,7547,43,2023-04-01,2023-04-02,610.0
7548,7548,46,2022-08-23,2022-08-27,3384.0
7549,7549,14,2023-11-14,2023-11-21,1218.0
755,755,5,2023-03-12,2023-03-13,291.0
7550,7550,37,2023-12-14,2023-12-20,3258.0
7551,7551,59,2023-02-10,2023-02-14,2528.0
7552,7552,38,2022-07-05,2022-07-09,928.0
7553,7553,54,2022-10-19,2022-10-21,468.0
7554,7554,55,2024-01-05,2024-01-09,792.0
7555,7555,51,2022-12-03,2022-12-08,1490.0
7556,7556,53,2022-10-27,2022-10-31,1156.0
7557,7557,36,2022-11-20,2022-11-21,756.0
7558,7558,55,2022-07-20,2022-07-22,1130.0
7559,7559,51,2022-10-15,2022-10-22,1862.0
756,756,6,2022-04-19,2022-04-21,1298.0
7560,7560,44,2023-03-25,2023-03-27,1522.0
7561,7561,50,2023-07-13,2023-07-15,416.0
7562,7562,38,2022-11-05,2022-11-06,173.0
7563,7563,1,2024-01-04,2024-01-05,279.0
7564,7564,19,2022-04-13,2022-04-14,378.0
7565,7565,58,2023-05-21,2023-05-25,1516.0
7566,7566,42,2024-02-24,2024-02-28,1916.0
7567,7567,45,2022-11-24,2022-11-28,1924.0
7568,7568,47,2022-09-28,2022-10-04,2370.0
7569,7569,45,2023-09-30,2023-10-03,1308.0
757,757,7,2023-10-16,2023-10-19,1515.0
7570,7570,45,2022-09-19,2022-09-20,447.0
7571,7571,44,2023-11-15,2023-11-16,923.0
7572,7572,42,2024-02-23,2024-03-01,4935.0
7573,7573,16,2023-04-18,2023-04-19,470.0
7574,7574,18,2022-08-25,2022-09-01,1050.0
7575,7575,34,2024-01-27,2024-01-28,886.0
7576,7576,52,2022-11-27,2022-12-01,636.0
7577,7577,43,2023-01-07,2023-01-09,1032.0
7578,7578,43,2022-05-12,2022-05-14,740.0
7579,7579,49,2023-08-25,2023-08-28,2931.0
758,758,8,2023-08-29,2023-09-04,3576.0
7580,7580,53,2022-12-28,2023-01-02,4930.0
7581,7581,45,2023-04-09,2023-04-11,964.0
7582,7582,51,2023-06-07,2023-06-13,3078.0
7583,7583,44,2022-11-22,2022-11-26,2060.0
7584,7584,52,2022-03-14,2022-03-21,2240.0
7585,7585,32,2023-07-22,2023-07-27,2045.0
7586,7586,57,2022-12-14,2022-12-20,3378.0
7587,7587,47,2023-04-21,2023-04-27,1560.0
7588,7588,48,2023-06-09,2023-06-16,6510.0
7589,7589,46,2022-06-01,2022-06-04,1005.0
759,759,8,2022-08-07,2022-08-11,2108.0
7590,7590,50,2024-02-03,2024-02-09,5310.0
7591,7591,13,2023-12-01,2023-12-02,122.0
7592,7592,52,2023-10-29,2023-11-05,4704.0
7593,7593,46,2023-01-25,2023-01-30,1375.0
7594,7594,49,2022-08-24,2022-08-29,4770.0
7595,7595,49,2023-06-03,2023-06-06,555.0
7596,7596,39,2024-02-18,2024-02-23,1500.0
7597,7597,29,2023-09-10,2023-09-17,4473.0
7598,7598,58,2023-01-14,2023-01-16,1876.0
7599,7599,6,2023-05-13,2023-05-14,122.0
76,76,1,2023-01-15,2023-01-18,489.0
760,760,6,2023-12-07,2023-12-09,1260.0
7600,7600,48,2023-07-31,2023-08-03,2736.0
7601,7601,52,2023-06-22,2023-06-28,2754.0
7602,7602,49,2023-11-05,2023-11-07,1654.0
7603,7603,52,2023-05-10,2023-05-17,1904.0
7604,7604,47,2024-01-13,2024-01-19,5340.0
7605,7605,51,2022-04-23,2022-04-26,1998.0
7606,7606,47,2022-04-20,2022-04-21,336.0
7607,7607,47,2023-03-30,2023-04-05,624.0
7608,7608,50,2022-04-29,2022-04-30,984.0
7609,7609,50,2022-06-05,2022-06-10,2890.0
761,761,8,2022-06-17,2022-06-19,1852.0
7610,7610,49,2023-04-22,2023-04-23,390.0
7611,7611,57,2023-08-10,2023-08-15,2750.0
7612,7612,34,2022-03-17,2022-03-24,4809.0
7613,7613,51,2024-01-28,2024-02-03,5322.0
7614,7614,54,2022-12-21,2022-12-27,1986.0
7615,7615,50,2024-01-12,2024-01-14,1548.0
7616,7616,53,2023-10-29,2023-11-05,1687.0
7617,7617,36,2024-02-25,2024-02-26,236.0
7618,7618,25,2023-04-09,2023-04-10,508.0
7619,7619,50,2023-09-12,2023-09-16,2624.0
762,762,8,2023-06-24,2023-06-28,3096.0
7620,7620,54,2023-12-26,2023-12-29,1380.0
7621,7621,36,2022-03-25,2022-03-27,516.0
7622,7622,37,2023-03-11,2023-03-14,1491.0
7623,7623,40,2022-11-14,2022-11-18,3860.0
7624,7624,47,2022-03-22,2022-03-26,832.0
7625,7625,51,2022-04-18,2022-04-22,2372.0
7626,7626,50,2023-12-12,2023-12-17,970.0
7627,7627,53,2023-07-06,2023-07-08,1406.0
7628,7628,53,2022-09-24,2022-10-01,4179.0
7629,7629,45,2023-03-25,2023-03-31,4872.0
763,763,9,2023-06-25,2023-06-26,488.0
7630,7630,43,2022-07-10,2022-07-16,2616.0
7631,7631,45,2022-03-26,2022-04-02,6573.0
7632,7632,56,2023-01-15,2023-01-16,512.0
7633,7633,42,2022-05-05,2022-05-07,414.0
7634,7634,36,2023-12-31,2024-01-07,2723.0
7635,7635,51,2022-09-30,2022-10-06,3864.0
7636,7636,50,2023-09-24,2023-09-25,138.0
7637,7637,59,2023-04-20,2023-04-27,749.0
7638,7638,49,2023-06-14,2023-06-16,244.0
7639,7639,31,2022-08-05,2022-08-07,766.0
764,764,12,2023-12-31,2024-01-07,980.0
7640,7640,51,2022-09-08,2022-09-15,2562.0
7641,7641,35,2024-01-27,2024-01-30,813.0
7642,7642,59,2023-04-14,2023-04-17,1740.0
7643,7643,54,2022-05-16,2022-05-21,3000.0
7644,7644,39,2023-01-27,2023-02-03,2268.0
7645,7645,43,2022-11-18,2022-11-21,438.0
7646,7646,46,2022-08-15,2022-08-21,666.0
7647,7647,55,2023-11-18,2023-11-22,1440.0
7648,7648,48,2022-10-12,2022-10-14,280.0
7649,7649,50,2022-08-12,2022-08-14,302.0
765,765,6,2024-02-24,2024-02-27,1272.0
7650,7650,53,2023-07-03,2023-07-10,5831.0
7651,7651,49,2022-05-02,2022-05-09,4991.0
7652,7652,58,2022-12-08,2022-12-14,5550.0
7653,7653,58,2023-10-14,2023-10-20,3996.0
7654,7654,41,2023-07-20,2023-07-22,1636.0
7655,7655,48,2023-02-25,2023-03-01,2656.0
7656,7656,45,2022-09-21,2022-09-27,2316.0
7657,7657,25,2023-02-04,2023-02-06,1820.0
7658,7658,55,2022-03-28,2022-04-02,3245.0
7659,7659,53,2023-12-27,2024-01-03,5782.0
766,766,9,2023-12-21,2023-12-24,2676.0
7660,7660,25,2023-09-16,2023-09-17,351.0
7661,7661,56,2022-06-20,2022-06-27,2100.0
7662,7662,49,2022-09-09,2022-09-10,309.0
7663,7663,55,2023-05-17,2023-05-19,1408.0
7664,7664,60,2022-04-09,2022-04-12,1758.0
7665,7665,56,2022-03-27,2022-03-29,400.0
7666,7666,52,2024-01-23,2024-01-25,1282.0
7667,7667,34,2022-10-22,2022-10-28,2178.0
7668,7668,55,2022-03-21,2022-03-25,3680.0
7669,7669,50,2022-10-09,2022-10-16,3094.0
767,767,2,2022-12-11,2022-12-13,1494.0
7670,7670,47,2023-01-30,2023-02-01,362.0
7671,7671,46,2023-12-04,2023-12-11,6629.0
7672,7672,33,2023-01-05,2023-01-08,2043.0
7673,7673,36,2022-07-22,2022-07-29,4053.0
7674,7674,41,2022-05-02,2022-05-03,101.0
7675,7675,53,2023-06-18,2023-06-25,3108.0
7676,7676,49,2022-06-30,2022-07-02,1678.0
7677,7677,43,2023-08-05,2023-08-10,1675.0
7678,7678,46,2023-09-18,2023-09-24,4542.0
7679,7679,50,2023-11-13,2023-11-20,4319.0
768,768,9,2022-06-19,2022-06-25,972.0
7680,7680,17,2022-07-02,2022-07-03,411.0
7681,7681,58,2023-08-05,2023-08-11,5874.0
7682,7682,45,2023-09-27,2023-10-04,5572.0
7683,7683,52,2022-10-05,2022-10-10,3000.0
7684,7684,51,2022-10-08,2022-10-14,4872.0
7685,7685,19,2022-08-17,2022-08-22,4055.0
7686,7686,52,2022-09-09,2022-09-13,788.0
7687,7687,44,2023-05-11,2023-05-15,2808.0
7688,7688,41,2023-08-31,2023-09-06,2898.0
7689,7689,44,2024-02-22,2024-02-29,2156.0
769,769,5,2022-08-29,2022-09-02,3436.0
7690,7690,51,2023-03-11,2023-03-18,5250.0
7691,7691,42,2023-12-05,2023-12-07,1614.0
7692,7692,51,2022-04-28,2022-04-29,602.0
7693,7693,59,2022-06-13,2022-06-20,2534.0
7694,7694,56,2023-12-15,2023-12-21,2766.0
7695,7695,53,2023-06-27,2023-06-30,1023.0
7696,7696,41,2023-06-13,2023-06-14,818.0
7697,7697,56,2023-11-25,2023-11-27,358.0
7698,7698,45,2024-02-16,2024-02-22,5196.0
7699,7699,32,2022-05-18,2022-05-19,291.0
77,77,4,2024-02-26,2024-02-28,1944.0
770,770,4,2022-12-02,2022-12-08,3726.0
7700,7700,55,2022-05-21,2022-05-27,4662.0
7701,7701,41,2023-11-15,2023-11-22,6167.0
7702,7702,51,2022-05-07,2022-05-14,3724.0
7703,7703,44,2022-10-23,2022-10-26,1005.0
7704,7704,43,2022-06-22,2022-06-29,2618.0
7705,7705,24,2022-05-05,2022-05-08,1902.0
7706,7706,50,2022-04-27,2022-05-02,2710.0
7707,7707,44,2022-11-14,2022-11-20,4434.0
7708,7708,44,2023-09-02,2023-09-06,992.0
7709,7709,31,2022-06-15,2022-06-17,798.0
771,771,9,2023-06-10,2023-06-15,4275.0
7710,7710,21,2023-01-20,2023-01-26,1596.0
7711,7711,60,2022-06-16,2022-06-23,4844.0
7712,7712,55,2022-07-17,2022-07-23,4140.0
7713,7713,49,2023-08-24,2023-08-29,1755.0
7714,7714,48,2022-09-16,2022-09-21,4550.0
7715,7715,55,2022-05-14,2022-05-16,880.0
7716,7716,54,2023-01-01,2023-01-04,345.0
7717,7717,53,2022-11-24,2022-12-01,2009.0
7718,7718,57,2023-12-20,2023-12-26,2220.0
7719,7719,61,2022-06-10,2022-06-17,2499.0
772,772,7,2023-08-15,2023-08-21,3630.0
7720,7720,45,2022-11-17,2022-11-21,2764.0
7721,7721,48,2023-01-26,2023-01-31,520.0
7722,7722,54,2023-07-09,2023-07-15,3054.0
7723,7723,54,2022-10-15,2022-10-22,5565.0
7724,7724,60,2022-04-16,2022-04-23,3136.0
7725,7725,48,2023-09-30,2023-10-07,1155.0
7726,7726,53,2023-01-03,2023-01-07,1304.0
7727,7727,49,2022-10-12,2022-10-15,2643.0
7728,7728,59,2022-12-14,2022-12-18,608.0
7729,7729,58,2023-04-19,2023-04-24,4845.0
773,773,10,2023-07-05,2023-07-11,3024.0
7730,7730,51,2023-12-11,2023-12-17,1788.0
7731,7731,50,2023-04-07,2023-04-10,2772.0
7732,7732,47,2022-06-21,2022-06-28,1932.0
7733,7733,52,2022-09-30,2022-10-04,1136.0
7734,7734,44,2022-10-09,2022-10-10,278.0
7735,7735,48,2023-03-30,2023-04-01,1050.0
7736,7736,52,2023-10-19,2023-10-25,4476.0
7737,7737,53,2023-05-09,2023-05-13,476.0
7738,7738,51,2023-04-05,2023-04-07,1322.0
7739,7739,60,2022-12-14,2022-12-18,3316.0
774,774,6,2023-05-15,2023-05-22,5873.0
7740,7740,49,2023-03-13,2023-03-16,2808.0
7741,7741,53,2024-01-20,2024-01-24,632.0
7742,7742,54,2023-05-08,2023-05-11,2748.0
7743,7743,43,2022-09-12,2022-09-18,3498.0
7744,7744,49,2023-12-04,2023-12-09,4660.0
7745,7745,41,2023-05-16,2023-05-23,2429.0
7746,7746,44,2023-05-16,2023-05-20,740.0
7747,7747,49,2023-04-26,2023-04-28,1920.0
7748,7748,55,2022-10-18,2022-10-22,3376.0
7749,7749,44,2022-07-09,2022-07-12,2502.0
775,775,7,2022-06-25,2022-06-27,686.0
7750,7750,59,2023-01-09,2023-01-15,3318.0
7751,7751,44,2022-04-03,2022-04-06,1758.0
7752,7752,40,2022-05-19,2022-05-20,552.0
7753,7753,41,2024-01-30,2024-02-01,1250.0
7754,7754,48,2024-01-13,2024-01-17,3040.0
7755,7755,58,2024-01-09,2024-01-15,2286.0
7756,7756,59,2023-10-15,2023-10-21,1818.0
7757,7757,59,2023-05-18,2023-05-22,1496.0
7758,7758,43,2023-06-28,2023-07-03,1240.0
7759,7759,59,2023-02-02,2023-02-09,2205.0
776,776,6,2023-01-04,2023-01-06,1242.0
7760,7760,57,2024-01-07,2024-01-09,826.0
7761,7761,53,2024-01-25,2024-01-28,780.0
7762,7762,48,2023-06-20,2023-06-21,405.0
7763,7763,47,2023-11-27,2023-11-29,1332.0
7764,7764,59,2023-04-13,2023-04-19,1308.0
7765,7765,46,2023-11-03,2023-11-09,2310.0
7766,7766,41,2023-04-28,2023-05-05,2569.0
7767,7767,31,2023-04-07,2023-04-08,445.0
7768,7768,51,2023-04-03,2023-04-09,3414.0
7769,7769,60,2023-05-21,2023-05-25,2208.0
777,777,7,2022-09-16,2022-09-20,1536.0
7770,7770,40,2022-11-13,2022-11-19,792.0
7771,7771,52,2023-06-04,2023-06-10,4362.0
7772,7772,40,2022-08-17,2022-08-22,4555.0
7773,7773,52,2023-06-15,2023-06-21,4416.0
7774,7774,22,2022-06-23,2022-06-25,598.0
7775,7775,47,2022-03-09,2022-03-14,3850.0
7776,7776,23,2022-07-02,2022-07-03,333.0
7777,7777,53,2022-07-18,2022-07-21,1533.0
7778,7778,50,2022-06-29,2022-07-01,1180.0
7779,7779,56,2022-07-23,2022-07-30,6223.0
778,778,8,2022-04-19,2022-04-24,3515.0
7780,7780,47,2023-05-02,2023-05-04,1098.0
7781,7781,57,2022-07-20,2022-07-24,3580.0
7782,7782,58,2023-04-11,2023-04-17,3150.0
7783,7783,42,2022-03-10,2022-03-16,5052.0
7784,7784,47,2022-08-12,2022-08-15,2814.0
7785,7785,43,2022-07-17,2022-07-20,2808.0
7786,7786,51,2024-01-14,2024-01-19,4605.0
7787,7787,57,2022-04-18,2022-04-20,1714.0
7788,7788,53,2022-09-05,2022-09-12,3444.0
7789,7789,52,2024-01-31,2024-02-05,1125.0
779,779,9,2023-07-10,2023-07-15,1725.0
7790,7790,44,2023-02-02,2023-02-04,220.0
7791,7791,52,2023-12-12,2023-12-15,2886.0
7792,7792,24,2023-08-21,2023-08-24,1008.0
7793,7793,53,2024-02-01,2024-02-06,4430.0
7794,7794,53,2023-06-06,2023-06-10,1464.0
7795,7795,60,2023-02-03,2023-02-10,5635.0
7796,7796,57,2022-03-26,2022-03-28,1400.0
7797,7797,51,2023-11-05,2023-11-10,2075.0
7798,7798,44,2023-07-25,2023-08-01,4970.0
7799,7799,49,2023-10-11,2023-10-13,540.0
78,78,2,2022-09-07,2022-09-10,2961.0
780,780,5,2023-04-30,2023-05-02,1074.0
7800,7800,10,2022-08-15,2022-08-16,205.0
7801,7801,39,2024-02-11,2024-02-15,2932.0
7802,7802,14,2022-06-22,2022-06-23,696.0
7803,7803,45,2022-07-11,2022-07-13,1348.0
7804,7804,46,2022-07-11,2022-07-12,888.0
7805,7805,51,2024-02-06,2024-02-07,574.0
7806,7806,43,2022-11-11,2022-11-17,2280.0
7807,7807,61,2022-06-18,2022-06-23,705.0
7808,7808,46,2022-09-22,2022-09-28,5454.0
7809,7809,49,2022-10-11,2022-10-16,585.0
781,781,2,2023-10-07,2023-10-09,1324.0
7810,7810,45,2023-08-02,2023-08-07,4315.0
7811,7811,25,2023-11-29,2023-11-30,767.0
7812,7812,62,2022-06-14,2022-06-17,2433.0
7813,7813,27,2023-10-30,2023-11-04,4010.0
7814,7814,43,2023-07-23,2023-07-27,1812.0
7815,7815,54,2022-09-05,2022-09-12,910.0
7816,7816,52,2023-05-02,2023-05-04,608.0
7817,7817,48,2022-06-04,2022-06-08,1924.0
7818,7818,55,2023-05-10,2023-05-12,526.0
7819,7819,40,2024-02-18,2024-02-19,578.0
782,782,4,2024-03-04,2024-03-05,631.0
7820,7820,56,2023-11-21,2023-11-22,158.0
7821,7821,53,2023-05-03,2023-05-05,1134.0
7822,7822,53,2023-10-03,2023-10-10,6482.0
7823,7823,52,2022-07-29,2022-08-02,2664.0
7824,7824,26,2023-09-16,2023-09-17,845.0
7825,7825,43,2023-04-25,2023-05-02,4606.0
7826,7826,44,2023-12-28,2023-12-30,208.0
7827,7827,43,2024-02-13,2024-02-18,3495.0
7828,7828,50,2023-05-30,2023-06-03,2844.0
7829,7829,51,2023-08-03,2023-08-07,3476.0
783,783,14,2023-02-27,2023-03-05,1320.0
7830,7830,63,2022-06-17,2022-06-20,2754.0
7831,7831,34,2023-08-17,2023-08-18,654.0
7832,7832,54,2024-01-23,2024-01-28,2980.0
7833,7833,21,2023-01-06,2023-01-11,3875.0
7834,7834,56,2022-04-19,2022-04-21,1422.0
7835,7835,3,2023-07-08,2023-07-09,410.0
7836,7836,52,2022-06-07,2022-06-09,438.0
7837,7837,24,2023-06-11,2023-06-12,499.0
7838,7838,61,2022-04-09,2022-04-12,1446.0
7839,7839,53,2022-08-08,2022-08-10,618.0
784,784,11,2023-03-04,2023-03-09,3375.0
7840,7840,49,2023-03-31,2023-04-02,1494.0
7841,7841,44,2023-09-07,2023-09-13,3006.0
7842,7842,54,2024-02-03,2024-02-05,1490.0
7843,7843,53,2022-10-09,2022-10-12,765.0
7844,7844,54,2022-10-09,2022-10-10,642.0
7845,7845,58,2022-07-23,2022-07-28,3905.0
7846,7846,18,2023-03-28,2023-03-29,859.0
7847,7847,52,2022-09-22,2022-09-29,3444.0
7848,7848,43,2022-05-22,2022-05-23,765.0
7849,7849,37,2024-03-05,2024-03-09,2012.0
785,785,10,2023-12-20,2023-12-23,2328.0
7850,7850,56,2022-05-21,2022-05-27,2928.0
7851,7851,38,2023-01-20,2023-01-23,705.0
7852,7852,58,2023-05-17,2023-05-18,139.0
7853,7853,6,2024-01-14,2024-01-15,328.0
7854,7854,41,2022-09-25,2022-09-29,3412.0
7855,7855,53,2023-12-13,2023-12-19,2604.0
7856,7856,59,2023-08-10,2023-08-16,4578.0
7857,7857,60,2023-02-12,2023-02-19,5313.0
7858,7858,44,2022-03-15,2022-03-17,1294.0
7859,7859,56,2022-04-05,2022-04-12,1820.0
786,786,7,2024-01-27,2024-02-02,4440.0
7860,7860,39,2023-09-04,2023-09-05,973.0
7861,7861,31,2023-08-21,2023-08-23,1372.0
7862,7862,52,2022-04-24,2022-04-28,1448.0
7863,7863,61,2023-02-05,2023-02-12,6937.0
7864,7864,45,2022-03-24,2022-03-25,867.0
7865,7865,50,2022-12-11,2022-12-17,4206.0
7866,7866,59,2024-01-07,2024-01-12,1525.0
7867,7867,45,2022-11-10,2022-11-16,906.0
7868,7868,34,2023-10-18,2023-10-19,351.0
7869,7869,24,2022-08-18,2022-08-20,618.0
787,787,3,2022-08-27,2022-09-01,3185.0
7870,7870,53,2022-03-14,2022-03-19,4170.0
7871,7871,51,2022-07-28,2022-07-29,938.0
7872,7872,55,2022-05-11,2022-05-17,2970.0
7873,7873,46,2022-11-13,2022-11-16,1512.0
7874,7874,53,2022-12-09,2022-12-11,228.0
7875,7875,27,2022-06-17,2022-06-22,4635.0
7876,7876,58,2023-01-13,2023-01-17,2292.0
7877,7877,48,2023-09-08,2023-09-12,404.0
7878,7878,51,2023-07-23,2023-07-30,1505.0
7879,7879,34,2023-11-01,2023-11-04,837.0
788,788,7,2023-07-24,2023-07-25,711.0
7880,7880,62,2022-04-09,2022-04-15,2580.0
7881,7881,44,2022-08-09,2022-08-10,404.0
7882,7882,53,2023-07-24,2023-07-28,2308.0
7883,7883,50,2023-12-28,2023-12-31,1500.0
7884,7884,33,2022-08-28,2022-09-04,4935.0
7885,7885,49,2023-09-30,2023-10-06,2760.0
7886,7886,52,2022-04-22,2022-04-29,6727.0
7887,7887,53,2023-04-26,2023-05-02,4662.0
7888,7888,57,2023-10-05,2023-10-11,1308.0
7889,7889,33,2024-02-17,2024-02-23,4260.0
789,789,2,2022-08-02,2022-08-08,2796.0
7890,7890,51,2023-09-13,2023-09-17,3088.0
7891,7891,49,2022-09-13,2022-09-16,570.0
7892,7892,40,2024-03-01,2024-03-06,2440.0
7893,7893,52,2023-09-17,2023-09-22,2950.0
7894,7894,49,2022-08-15,2022-08-20,755.0
7895,7895,50,2023-02-14,2023-02-15,877.0
7896,7896,46,2023-06-28,2023-07-03,3520.0
7897,7897,46,2023-08-01,2023-08-05,692.0
7898,7898,57,2022-05-19,2022-05-25,2346.0
7899,7899,38,2023-01-12,2023-01-13,180.0
79,79,2,2023-03-10,2023-03-13,1134.0
790,790,6,2024-01-18,2024-01-22,1880.0
7900,7900,43,2022-12-19,2022-12-26,4998.0
7901,7901,54,2022-09-25,2022-10-02,4872.0
7902,7902,52,2023-04-03,2023-04-08,3975.0
7903,7903,38,2022-05-18,2022-05-19,887.0
7904,7904,54,2023-10-04,2023-10-08,1460.0
7905,7905,53,2022-10-04,2022-10-08,996.0
7906,7906,34,2022-04-03,2022-04-07,2504.0
7907,7907,20,2022-10-03,2022-10-04,888.0
7908,7908,58,2023-10-10,2023-10-13,2814.0
7909,7909,52,2023-03-17,2023-03-22,2305.0
791,791,3,2022-12-27,2022-12-29,988.0
7910,7910,54,2022-03-14,2022-03-19,715.0
7911,7911,18,2023-06-02,2023-06-04,494.0
7912,7912,53,2022-08-07,2022-08-11,3716.0
7913,7913,63,2022-06-16,2022-06-21,2910.0
7914,7914,54,2023-07-25,2023-07-26,393.0
7915,7915,51,2022-06-03,2022-06-08,1910.0
7916,7916,46,2022-10-30,2022-11-02,951.0
7917,7917,35,2022-04-03,2022-04-07,680.0
7918,7918,43,2023-01-20,2023-01-25,3255.0
7919,7919,35,2022-08-24,2022-08-27,2001.0
792,792,4,2023-04-26,2023-04-27,874.0
7920,7920,52,2023-11-14,2023-11-21,4886.0
7921,7921,52,2022-08-12,2022-08-18,822.0
7922,7922,56,2022-03-24,2022-03-31,6517.0
7923,7923,51,2022-09-21,2022-09-28,2345.0
7924,7924,43,2022-05-04,2022-05-05,706.0
7925,7925,12,2023-03-30,2023-03-31,639.0
7926,7926,47,2023-04-28,2023-05-05,1050.0
7927,7927,46,2022-06-06,2022-06-11,4150.0
7928,7928,50,2023-12-01,2023-12-08,1673.0
7929,7929,34,2022-09-13,2022-09-14,479.0
793,793,7,2022-10-07,2022-10-14,6279.0
7930,7930,48,2022-03-31,2022-04-03,2820.0
7931,7931,35,2023-10-15,2023-10-16,827.0
7932,7932,21,2024-02-15,2024-02-17,464.0
7933,7933,34,2022-09-24,2022-09-25,184.0
7934,7934,55,2023-07-26,2023-07-30,2424.0
7935,7935,60,2023-08-11,2023-08-12,122.0
7936,7936,51,2023-06-14,2023-06-15,158.0
7937,7937,51,2023-11-27,2023-12-01,1860.0
7938,7938,51,2023-09-25,2023-09-28,1125.0
7939,7939,47,2022-10-23,2022-10-26,426.0
794,794,7,2023-07-27,2023-08-01,735.0
7940,7940,55,2023-07-07,2023-07-11,1152.0
7941,7941,40,2023-11-28,2023-12-01,690.0
7942,7942,51,2023-07-11,2023-07-13,718.0
7943,7943,42,2023-03-30,2023-03-31,478.0
7944,7944,55,2022-10-11,2022-10-17,1956.0
7945,7945,50,2022-05-29,2022-06-01,2772.0
7946,7946,56,2023-07-07,2023-07-14,6713.0
7947,7947,55,2023-01-01,2023-01-02,498.0
7948,7948,41,2024-03-01,2024-03-07,5628.0
7949,7949,50,2023-09-28,2023-09-30,708.0
795,795,3,2022-11-12,2022-11-17,1960.0
7950,7950,43,2024-02-09,2024-02-12,1683.0
7951,7951,50,2022-03-16,2022-03-19,2613.0
